ANO;MÊS;UNIDADE DA FEDERAÇÃO;REFINARIA;PRODUTO;PRODUÇÃO
2017;MAI;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));PARAFINA;0
2017;JUN;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));PARAFINA;0
2017;JUL;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));PARAFINA;0
2017;AGO;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));PARAFINA;0
2017;SET;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));PARAFINA;0
2017;OUT;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));PARAFINA;0
2017;JAN;PARANÁ;REPAR;PARAFINA;0
2017;DEZ;SÃO PAULO;REPLAN;PARAFINA;0
2017;NOV;SÃO PAULO;REPLAN;PARAFINA;0
2017;OUT;SÃO PAULO;REPLAN;PARAFINA;0
2017;DEZ;SÃO PAULO;REVAP;PARAFINA;0
2017;JAN;SÃO PAULO;RECAP;PARAFINA;0
2017;FEV;SÃO PAULO;RECAP;PARAFINA;0
2017;MAR;SÃO PAULO;RECAP;PARAFINA;0
2017;ABR;SÃO PAULO;RECAP;PARAFINA;0
2017;MAI;SÃO PAULO;RECAP;PARAFINA;0
2017;JUN;SÃO PAULO;RECAP;PARAFINA;0
2017;JUL;SÃO PAULO;RECAP;PARAFINA;0
2017;AGO;SÃO PAULO;RECAP;PARAFINA;0
2017;SET;SÃO PAULO;RECAP;PARAFINA;0
2017;OUT;SÃO PAULO;REVAP;PARAFINA;0
2017;OUT;SÃO PAULO;RECAP;PARAFINA;0
2017;DEZ;SÃO PAULO;RECAP;PARAFINA;0
2017;JAN;SÃO PAULO;REPLAN;PARAFINA;0
2017;FEV;SÃO PAULO;REPLAN;PARAFINA;0
2017;MAR;SÃO PAULO;REPLAN;PARAFINA;0
2017;ABR;SÃO PAULO;REPLAN;PARAFINA;0
2017;MAI;SÃO PAULO;REPLAN;PARAFINA;0
2017;JUN;SÃO PAULO;REPLAN;PARAFINA;0
2017;JUL;SÃO PAULO;REPLAN;PARAFINA;0
2017;AGO;SÃO PAULO;REPLAN;PARAFINA;0
2017;SET;SÃO PAULO;REPLAN;PARAFINA;0
2017;NOV;SÃO PAULO;RECAP;PARAFINA;0
2017;JUL;MINAS GERAIS;REGAP;PARAFINA;0
2017;MAI;BAHIA;REFMAT;COQUE;0
2017;JUL;BAHIA;REFMAT;COQUE;0
2017;MAR;RIO GRANDE DO SUL;REFAP;COQUE;26732,25116
2017;ABR;RIO GRANDE DO SUL;REFAP;COQUE;20103,9978
2017;MAI;RIO GRANDE DO SUL;REFAP;COQUE;20154,08953
2017;JUN;RIO GRANDE DO SUL;REFAP;COQUE;17797,38109
2017;JUL;RIO GRANDE DO SUL;REFAP;COQUE;22831,39777
2017;AGO;RIO GRANDE DO SUL;REFAP;COQUE;25180,62699
2017;SET;RIO GRANDE DO SUL;REFAP;COQUE;31808,78728
2017;OUT;RIO GRANDE DO SUL;REFAP;COQUE;20776,92625
2017;NOV;RIO GRANDE DO SUL;REFAP;COQUE;20373,30936
2017;DEZ;RIO GRANDE DO SUL;REFAP;COQUE;20858,96985
2017;JAN;SÃO PAULO;UNIVEN;COQUE;0
2017;FEV;SÃO PAULO;UNIVEN;COQUE;0
2017;MAR;SÃO PAULO;UNIVEN;COQUE;0
2017;ABR;SÃO PAULO;UNIVEN;COQUE;0
2017;MAI;SÃO PAULO;UNIVEN;COQUE;0
2017;JUN;SÃO PAULO;UNIVEN;COQUE;0
2017;JUL;SÃO PAULO;UNIVEN;COQUE;0
2017;AGO;SÃO PAULO;UNIVEN;COQUE;0
2017;SET;SÃO PAULO;UNIVEN;COQUE;0
2017;OUT;SÃO PAULO;UNIVEN;COQUE;0
2017;NOV;SÃO PAULO;UNIVEN;COQUE;0
2017;FEV;RIO GRANDE DO SUL;REFAP;COQUE;16990,223
2017;DEZ;SÃO PAULO;UNIVEN;COQUE;0
2017;JAN;RIO GRANDE DO SUL;REFAP;COQUE;19772,78789
2017;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;FEV;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;MAR;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;ABR;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;MAI;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;JUN;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;JUL;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;AGO;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;SET;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;OUT;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;NOV;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;DEZ;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;SET;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;COQUE;0
2017;JAN;BAHIA;DAX OIL;COQUE;0
2017;FEV;BAHIA;DAX OIL;COQUE;0
2017;MAR;BAHIA;DAX OIL;COQUE;0
2017;JUN;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;JUL;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;AGO;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;SET;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;OUT;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;NOV;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;DEZ;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;JAN;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;FEV;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;MAR;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;ABR;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;MAI;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;JUN;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;JUL;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;AGO;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;SET;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;OUT;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;NOV;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;DEZ;CEARÁ;LUBNOR;OUTROS NÃO ENERGÉTICOS;0
2017;JAN;PERNAMBUCO;RNEST;OUTROS NÃO ENERGÉTICOS;0
2017;FEV;PERNAMBUCO;RNEST;OUTROS NÃO ENERGÉTICOS;0
2017;MAI;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;ABR;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;MAR;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;FEV;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;ABR;BAHIA;DAX OIL;COQUE;0
2017;MAI;BAHIA;DAX OIL;COQUE;0
2017;JUN;BAHIA;DAX OIL;COQUE;0
2017;JUL;BAHIA;DAX OIL;COQUE;0
2017;AGO;BAHIA;DAX OIL;COQUE;0
2017;SET;BAHIA;DAX OIL;COQUE;0
2017;OUT;BAHIA;DAX OIL;COQUE;0
2017;NOV;BAHIA;DAX OIL;COQUE;0
2017;DEZ;BAHIA;DAX OIL;COQUE;0
2017;JAN;SÃO PAULO;SSOIL;COQUE;0
2017;JAN;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));COQUE;0
2017;FEV;SÃO PAULO;SSOIL;COQUE;0
2017;ABR;SÃO PAULO;SSOIL;COQUE;0
2017;MAI;SÃO PAULO;SSOIL;COQUE;0
2017;JUN;SÃO PAULO;SSOIL;COQUE;0
2017;JUL;SÃO PAULO;SSOIL;COQUE;0
2017;AGO;SÃO PAULO;SSOIL;COQUE;0
2017;SET;SÃO PAULO;SSOIL;COQUE;0
2017;OUT;SÃO PAULO;SSOIL;COQUE;0
2017;NOV;SÃO PAULO;SSOIL;COQUE;0
2017;DEZ;SÃO PAULO;SSOIL;COQUE;0
2017;JAN;AMAZONAS;REAM;OUTROS NÃO ENERGÉTICOS;0
2017;MAR;SÃO PAULO;SSOIL;COQUE;0
2017;DEZ;PARANÁ;REPAR;COQUE;37405,17188
2017;NOV;PARANÁ;REPAR;COQUE;34682,74105
2017;OUT;PARANÁ;REPAR;COQUE;32911,00446
2017;OUT;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;NOV;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;DEZ;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;JAN;RIO DE JANEIRO;REDUC;COQUE;26167,65107
2017;FEV;RIO DE JANEIRO;REDUC;COQUE;48622,21717
2017;MAR;RIO DE JANEIRO;REDUC;COQUE;49683,09859
2017;ABR;RIO DE JANEIRO;REDUC;COQUE;46661,74466
2017;MAI;RIO DE JANEIRO;REDUC;COQUE;44065,19764
2017;JUN;RIO DE JANEIRO;REDUC;COQUE;39697,86461
2017;JUL;RIO DE JANEIRO;REDUC;COQUE;23162,199
2017;AGO;RIO DE JANEIRO;REDUC;COQUE;5987,05134
2017;SET;RIO DE JANEIRO;REDUC;COQUE;46285,77919
2017;OUT;RIO DE JANEIRO;REDUC;COQUE;54447,97819
2017;NOV;RIO DE JANEIRO;REDUC;COQUE;38129,25943
2017;DEZ;RIO DE JANEIRO;REDUC;COQUE;47364,83417
2017;JAN;SÃO PAULO;RPBC;COQUE;62156,45602
2017;FEV;SÃO PAULO;RPBC;COQUE;55486,37667
2017;MAR;SÃO PAULO;RPBC;COQUE;53759,27808
2017;ABR;SÃO PAULO;RPBC;COQUE;55427,28701
2017;MAI;SÃO PAULO;RPBC;COQUE;63033,92754
2017;JUN;SÃO PAULO;RPBC;COQUE;47712,74511
2017;SET;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;AGO;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;JUL;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;JUN;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;AGO;BAHIA;REFMAT;COQUE;0
2017;SET;BAHIA;REFMAT;COQUE;0
2017;OUT;BAHIA;REFMAT;COQUE;0
2017;NOV;BAHIA;REFMAT;COQUE;0
2017;DEZ;BAHIA;REFMAT;COQUE;0
2017;JAN;MINAS GERAIS;REGAP;COQUE;46803,65297
2017;FEV;MINAS GERAIS;REGAP;COQUE;48017,12329
2017;MAR;MINAS GERAIS;REGAP;COQUE;33106,16438
2017;ABR;MINAS GERAIS;REGAP;COQUE;27398,40183
2017;MAI;MINAS GERAIS;REGAP;COQUE;42352,73973
2017;JUL;SÃO PAULO;RPBC;COQUE;58316,95386
2017;JUN;MINAS GERAIS;REGAP;COQUE;40525,11416
2017;AGO;MINAS GERAIS;REGAP;COQUE;42465,75342
2017;SET;MINAS GERAIS;REGAP;COQUE;43263,69863
2017;OUT;MINAS GERAIS;REGAP;COQUE;33732,87671
2017;NOV;MINAS GERAIS;REGAP;COQUE;23287,67123
2017;DEZ;MINAS GERAIS;REGAP;COQUE;42692,92237
2017;JAN;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;FEV;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;MAR;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;ABR;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;MAI;RIO DE JANEIRO;MANGUINHOS;COQUE;0
2017;JUL;MINAS GERAIS;REGAP;COQUE;42465,75342
2017;JUN;BAHIA;REFMAT;COQUE;0
2017;AGO;SÃO PAULO;RPBC;COQUE;54836,5866
2017;OUT;SÃO PAULO;RPBC;COQUE;51896,59156
2017;JAN;SÃO PAULO;REPLAN;COQUE;127244,2922
2017;FEV;SÃO PAULO;REPLAN;COQUE;124667,8082
2017;MAR;SÃO PAULO;REPLAN;COQUE;137858,4475
2017;ABR;SÃO PAULO;REPLAN;COQUE;125778,5388
2017;MAI;SÃO PAULO;REPLAN;COQUE;145128,9954
2017;JUN;SÃO PAULO;REPLAN;COQUE;128204,1779
2017;JUL;SÃO PAULO;REPLAN;COQUE;125776,0616
2017;AGO;SÃO PAULO;REPLAN;COQUE;143921,7581
2017;SET;SÃO PAULO;REPLAN;COQUE;131254,5662
2017;OUT;SÃO PAULO;REPLAN;COQUE;127197,4886
2017;NOV;SÃO PAULO;REPLAN;COQUE;116488,5845
2017;DEZ;SÃO PAULO;REPLAN;COQUE;135131,2785
2017;JAN;PARANÁ;REPAR;COQUE;34754,07717
2017;FEV;PARANÁ;REPAR;COQUE;35844,42199
2017;MAR;PARANÁ;REPAR;COQUE;41113,08615
2017;ABR;PARANÁ;REPAR;COQUE;42937,38755
2017;MAI;PARANÁ;REPAR;COQUE;37860,95766
2017;JUN;PARANÁ;REPAR;COQUE;41835,49141
2017;JUL;PARANÁ;REPAR;COQUE;48905,7456
2017;AGO;PARANÁ;REPAR;COQUE;34900,03519
2017;SET;PARANÁ;REPAR;COQUE;23744,65173
2017;DEZ;SÃO PAULO;RECAP;COQUE;0
2017;NOV;SÃO PAULO;RECAP;COQUE;0
2017;OUT;SÃO PAULO;RECAP;COQUE;0
2017;SET;SÃO PAULO;RECAP;COQUE;0
2017;NOV;SÃO PAULO;RPBC;COQUE;45375,62514
2017;DEZ;SÃO PAULO;RPBC;COQUE;44560,94739
2017;JAN;SÃO PAULO;REVAP;COQUE;52772,85089
2017;FEV;SÃO PAULO;REVAP;COQUE;12292,15872
2017;MAR;SÃO PAULO;REVAP;COQUE;45860,35503
2017;ABR;SÃO PAULO;REVAP;COQUE;55899,91835
2017;MAI;SÃO PAULO;REVAP;COQUE;16642,85714
2017;JUN;SÃO PAULO;REVAP;COQUE;38434,69949
2017;JUL;SÃO PAULO;REVAP;COQUE;44060,24808
2017;AGO;SÃO PAULO;REVAP;COQUE;50031,89227
2017;SET;SÃO PAULO;RPBC;COQUE;54246,64492
2017;SET;SÃO PAULO;REVAP;COQUE;48544,24358
2017;NOV;SÃO PAULO;REVAP;COQUE;57762,41799
2017;DEZ;SÃO PAULO;REVAP;COQUE;46119,36805
2017;JAN;SÃO PAULO;RECAP;COQUE;0
2017;FEV;SÃO PAULO;RECAP;COQUE;0
2017;MAR;SÃO PAULO;RECAP;COQUE;0
2017;ABR;SÃO PAULO;RECAP;COQUE;0
2017;MAI;SÃO PAULO;RECAP;COQUE;0
2017;JUN;SÃO PAULO;RECAP;COQUE;0
2017;JUL;SÃO PAULO;RECAP;COQUE;0
2017;AGO;SÃO PAULO;RECAP;COQUE;0
2017;OUT;SÃO PAULO;REVAP;COQUE;60689,61438
2017;JAN;SÃO PAULO;RECAP;NAFTA;0
2017;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA DE AVIAÇÃO;0
2017;NOV;SÃO PAULO;REVAP;NAFTA;66999,57014
2017;ABR;SÃO PAULO;REVAP;GASOLINA A;351238
2017;MAI;SÃO PAULO;REVAP;GASOLINA A;172770
2017;JUN;SÃO PAULO;REVAP;GASOLINA A;209838
2017;JUL;SÃO PAULO;REVAP;GASOLINA A;317203
2017;AGO;SÃO PAULO;REVAP;GASOLINA A;349541
2017;SET;SÃO PAULO;REVAP;GASOLINA A;299721
2017;OUT;SÃO PAULO;REVAP;GASOLINA A;304275
2017;NOV;SÃO PAULO;REVAP;GASOLINA A;274964
2017;DEZ;SÃO PAULO;REVAP;GASOLINA A;315074
2017;JAN;SÃO PAULO;RECAP;GASOLINA A;92807
2017;FEV;SÃO PAULO;RECAP;GASOLINA A;89820
2017;MAR;SÃO PAULO;RECAP;GASOLINA A;105009
2017;ABR;SÃO PAULO;RECAP;GASOLINA A;93768
2017;MAI;SÃO PAULO;RECAP;GASOLINA A;86740
2017;JUN;SÃO PAULO;RECAP;GASOLINA A;94321
2017;JUL;SÃO PAULO;RECAP;GASOLINA A;104853
2017;AGO;SÃO PAULO;RECAP;GASOLINA A;98065
2017;SET;SÃO PAULO;RECAP;GASOLINA A;99157
2017;OUT;SÃO PAULO;RECAP;GASOLINA A;96081
2017;NOV;SÃO PAULO;RECAP;GASOLINA A;87164
2017;DEZ;SÃO PAULO;RECAP;GASOLINA A;80250
2017;MAR;SÃO PAULO;REVAP;GASOLINA A;315160
2017;JAN;SÃO PAULO;REPLAN;GASOLINA A;488723
2017;FEV;SÃO PAULO;REVAP;GASOLINA A;251257
2017;DEZ;SÃO PAULO;RPBC;GASOLINA A;179973
2017;MAR;RIO DE JANEIRO;REDUC;GASOLINA A;158526
2017;ABR;RIO DE JANEIRO;REDUC;GASOLINA A;149760
2017;MAI;RIO DE JANEIRO;REDUC;GASOLINA A;123852
2017;JUN;RIO DE JANEIRO;REDUC;GASOLINA A;156496
2017;JUL;RIO DE JANEIRO;REDUC;GASOLINA A;146962
2017;AGO;RIO DE JANEIRO;REDUC;GASOLINA A;160677
2017;SET;RIO DE JANEIRO;REDUC;GASOLINA A;156712
2017;OUT;RIO DE JANEIRO;REDUC;GASOLINA A;186591
2017;NOV;RIO DE JANEIRO;REDUC;GASOLINA A;141772
2017;DEZ;RIO DE JANEIRO;REDUC;GASOLINA A;175744
2017;JAN;SÃO PAULO;RPBC;GASOLINA A;197230
2017;FEV;SÃO PAULO;RPBC;GASOLINA A;178013
2017;MAR;SÃO PAULO;RPBC;GASOLINA A;221587
2017;ABR;SÃO PAULO;RPBC;GASOLINA A;214706
2017;MAI;SÃO PAULO;RPBC;GASOLINA A;167704
2017;JUN;SÃO PAULO;RPBC;GASOLINA A;203587
2017;JUL;SÃO PAULO;RPBC;GASOLINA A;229240
2017;AGO;SÃO PAULO;RPBC;GASOLINA A;175415
2017;SET;SÃO PAULO;RPBC;GASOLINA A;200293
2017;OUT;SÃO PAULO;RPBC;GASOLINA A;204618
2017;NOV;SÃO PAULO;RPBC;GASOLINA A;206569
2017;JAN;SÃO PAULO;REVAP;GASOLINA A;297974
2017;FEV;SÃO PAULO;REPLAN;GASOLINA A;433639
2017;MAR;SÃO PAULO;REPLAN;GASOLINA A;452687
2017;ABR;SÃO PAULO;REPLAN;GASOLINA A;438575
2017;JUL;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;15830
2017;AGO;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;15788
2017;SET;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;17242
2017;OUT;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;13667
2017;NOV;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;4043
2017;DEZ;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;13923
2017;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;35450,695
2017;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;32666,475
2017;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;43116,097
2017;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;34509,826
2017;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;37988,85
2017;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;41995,753
2017;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;32863,463
2017;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;33772,605
2017;SET;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;41903,021
2017;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;40392,853
2017;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;37396,666
2017;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA A;40814,921
2017;JAN;RIO GRANDE DO SUL;REFAP;GASOLINA A;187877
2017;FEV;RIO GRANDE DO SUL;REFAP;GASOLINA A;161045
2017;MAR;RIO GRANDE DO SUL;REFAP;GASOLINA A;212108
2017;JUN;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;10840
2017;MAI;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;22666
2017;ABR;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;56751
2017;MAR;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;51360
2017;MAI;SÃO PAULO;REPLAN;GASOLINA A;525411
2017;JUN;SÃO PAULO;REPLAN;GASOLINA A;491392
2017;JUL;SÃO PAULO;REPLAN;GASOLINA A;505821
2017;AGO;SÃO PAULO;REPLAN;GASOLINA A;459592
2017;SET;SÃO PAULO;REPLAN;GASOLINA A;447430
2017;OUT;SÃO PAULO;REPLAN;GASOLINA A;457149
2017;NOV;SÃO PAULO;REPLAN;GASOLINA A;416231
2017;DEZ;SÃO PAULO;REPLAN;GASOLINA A;491574
2017;JAN;PARANÁ;REPAR;GASOLINA A;249823
2017;FEV;PARANÁ;REPAR;GASOLINA A;221183
2017;FEV;RIO DE JANEIRO;REDUC;GASOLINA A;127350
2017;MAR;PARANÁ;REPAR;GASOLINA A;247547
2017;MAI;PARANÁ;REPAR;GASOLINA A;232177
2017;JUN;PARANÁ;REPAR;GASOLINA A;243304
2017;JUL;PARANÁ;REPAR;GASOLINA A;240605
2017;AGO;PARANÁ;REPAR;GASOLINA A;227109
2017;SET;PARANÁ;REPAR;GASOLINA A;238297
2017;OUT;PARANÁ;REPAR;GASOLINA A;264233
2017;NOV;PARANÁ;REPAR;GASOLINA A;241317
2017;DEZ;PARANÁ;REPAR;GASOLINA A;261122
2017;JAN;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;53574
2017;FEV;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));GASOLINA A;52242
2017;ABR;PARANÁ;REPAR;GASOLINA A;229632
2017;ABR;RIO GRANDE DO SUL;REFAP;GASOLINA A;193558
2017;JAN;RIO DE JANEIRO;REDUC;GASOLINA A;105315
2017;NOV;RIO DE JANEIRO;MANGUINHOS;GASOLINA A;38940,955
2017;NOV;SÃO PAULO;SSOIL;ÓLEO COMBUSTÍVEL;0
2017;DEZ;SÃO PAULO;SSOIL;ÓLEO COMBUSTÍVEL;0
2017;JAN;AMAZONAS;REAM;GASOLINA A;42799
2017;FEV;AMAZONAS;REAM;GASOLINA A;32278
2017;MAR;AMAZONAS;REAM;GASOLINA A;35675
2017;ABR;AMAZONAS;REAM;GASOLINA A;51592
2017;MAI;AMAZONAS;REAM;GASOLINA A;39100
2017;JUN;AMAZONAS;REAM;GASOLINA A;54689
2017;JUL;AMAZONAS;REAM;GASOLINA A;46020
2017;AGO;AMAZONAS;REAM;GASOLINA A;35140
2017;SET;AMAZONAS;REAM;GASOLINA A;38511
2017;OUT;AMAZONAS;REAM;GASOLINA A;43955
2017;NOV;AMAZONAS;REAM;GASOLINA A;37802
2017;DEZ;AMAZONAS;REAM;GASOLINA A;43755
2017;JAN;CEARÁ;LUBNOR;GASOLINA A;0
2017;FEV;CEARÁ;LUBNOR;GASOLINA A;0
2017;MAR;CEARÁ;LUBNOR;GASOLINA A;0
2017;ABR;CEARÁ;LUBNOR;GASOLINA A;0
2017;MAI;CEARÁ;LUBNOR;GASOLINA A;0
2017;JUN;CEARÁ;LUBNOR;GASOLINA A;0
2017;JUL;CEARÁ;LUBNOR;GASOLINA A;0
2017;OUT;SÃO PAULO;SSOIL;ÓLEO COMBUSTÍVEL;0
2017;AGO;CEARÁ;LUBNOR;GASOLINA A;0
2017;SET;SÃO PAULO;SSOIL;ÓLEO COMBUSTÍVEL;0
2017;JUL;SÃO PAULO;SSOIL;ÓLEO COMBUSTÍVEL;0
2017;OUT;SÃO PAULO;UNIVEN;ÓLEO COMBUSTÍVEL;0
2017;NOV;SÃO PAULO;UNIVEN;ÓLEO COMBUSTÍVEL;0
2017;DEZ;SÃO PAULO;UNIVEN;ÓLEO COMBUSTÍVEL;0
2017;JAN;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;2450,946
2017;FEV;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;1596,989
2017;MAR;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;1843,52
2017;ABR;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;2674,123
2017;MAI;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;4316,018
2017;JUN;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;3296,828
2017;JUL;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;3658,555
2017;AGO;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;3585,617
2017;SET;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;3707,87
2017;OUT;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;4494,185
2017;NOV;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;4655,459
2017;DEZ;BAHIA;DAX OIL;ÓLEO COMBUSTÍVEL;4180,245
2017;JAN;SÃO PAULO;SSOIL;ÓLEO COMBUSTÍVEL;0
2017;FEV;SÃO PAULO;SSOIL;ÓLEO COMBUSTÍVEL;0
2017;MAR;SÃO PAULO;SSOIL;ÓLEO COMBUSTÍVEL;0
2017;ABR;SÃO PAULO;SSOIL;ÓLEO COMBUSTÍVEL;0
2017;MAI;SÃO PAULO;SSOIL;ÓLEO COMBUSTÍVEL;0
2017;JUN;SÃO PAULO;SSOIL;ÓLEO COMBUSTÍVEL;0
