refinery_code,month,product,production_m3,total_processed_m3,yield_ratio,provenance
REFAP,2025-01,ASFALTO,17925.575,794935.0,0.02255,observed_positive_yield
REFAP,2025-01,COQUE,20554.983,794935.0,0.025857,observed_positive_yield
REFAP,2025-01,GASOLINA A,214794.204,794935.0,0.270203,observed_positive_yield
REFAP,2025-01,GLP,53956.406,794935.0,0.067875,observed_positive_yield
REFAP,2025-01,NAFTA,30898.041,794935.0,0.038869,observed_positive_yield
REFAP,2025-01,OUTROS NÃO ENERGÉTICOS,11166.708,794935.0,0.014047,observed_positive_yield
REFAP,2025-01,QUEROSENE DE AVIAÇÃO,9564.305,794935.0,0.012032,observed_positive_yield
REFAP,2025-01,ÓLEO COMBUSTÍVEL,40725.428,794935.0,0.051231,observed_positive_yield
REFAP,2025-01,ÓLEO DIESEL,380073.753,794935.0,0.478119,observed_positive_yield
REFAP,2025-02,ASFALTO,17801.342,811464.0,0.021937,observed_positive_yield
REFAP,2025-02,COQUE,17312.881,811464.0,0.021335,observed_positive_yield
REFAP,2025-02,GASOLINA A,218657.513,811464.0,0.269461,observed_positive_yield
REFAP,2025-02,GLP,56057.15,811464.0,0.069082,observed_positive_yield
REFAP,2025-02,NAFTA,45078.557,811464.0,0.055552,observed_positive_yield
REFAP,2025-02,OUTROS NÃO ENERGÉTICOS,6988.326,811464.0,0.008612,observed_positive_yield
REFAP,2025-02,QUEROSENE DE AVIAÇÃO,9661.907,811464.0,0.011907,observed_positive_yield
REFAP,2025-02,ÓLEO COMBUSTÍVEL,42020.932,811464.0,0.051784,observed_positive_yield
REFAP,2025-02,ÓLEO DIESEL,390730.388,811464.0,0.481513,observed_positive_yield
REFAP,2025-03,ASFALTO,21583.621,846419.0,0.0255,observed_positive_yield
REFAP,2025-03,COQUE,14241.808,846419.0,0.016826,observed_positive_yield
REFAP,2025-03,GASOLINA A,236143.86,846419.0,0.278992,observed_positive_yield
REFAP,2025-03,GLP,63955.136,846419.0,0.07556,observed_positive_yield
REFAP,2025-03,NAFTA,36025.312,846419.0,0.042562,observed_positive_yield
REFAP,2025-03,OUTROS NÃO ENERGÉTICOS,12420.147,846419.0,0.014674,observed_positive_yield
REFAP,2025-03,QUEROSENE DE AVIAÇÃO,11820.704,846419.0,0.013966,observed_positive_yield
REFAP,2025-03,ÓLEO COMBUSTÍVEL,35890.498,846419.0,0.042403,observed_positive_yield
REFAP,2025-03,ÓLEO DIESEL,378821.09,846419.0,0.447557,observed_positive_yield
REFAP,2025-04,ASFALTO,17536.551,709408.0,0.02472,observed_positive_yield
REFAP,2025-04,COQUE,14031.842,709408.0,0.01978,observed_positive_yield
REFAP,2025-04,GASOLINA A,210481.448,709408.0,0.2967,observed_positive_yield
REFAP,2025-04,GLP,36007.114,709408.0,0.050757,observed_positive_yield
REFAP,2025-04,QUEROSENE DE AVIAÇÃO,11018.067,709408.0,0.015531,observed_positive_yield
REFAP,2025-04,ÓLEO COMBUSTÍVEL,49264.73,709408.0,0.069445,observed_positive_yield
REFAP,2025-04,ÓLEO DIESEL,301352.863,709408.0,0.424795,observed_positive_yield
REFAP,2025-05,ASFALTO,12508.22,796628.0,0.015701,observed_positive_yield
REFAP,2025-05,COQUE,12602.26,796628.0,0.01582,observed_positive_yield
REFAP,2025-05,GASOLINA A,201348.604,796628.0,0.252751,observed_positive_yield
REFAP,2025-05,GLP,45394.808,796628.0,0.056984,observed_positive_yield
REFAP,2025-05,NAFTA,17183.22,796628.0,0.02157,observed_positive_yield
REFAP,2025-05,OUTROS NÃO ENERGÉTICOS,7831.295,796628.0,0.009831,observed_positive_yield
REFAP,2025-05,QUEROSENE DE AVIAÇÃO,13153.725,796628.0,0.016512,observed_positive_yield
REFAP,2025-05,ÓLEO COMBUSTÍVEL,50522.264,796628.0,0.06342,observed_positive_yield
REFAP,2025-05,ÓLEO DIESEL,378053.538,796628.0,0.474567,observed_positive_yield
REFAP,2025-06,ASFALTO,5801.732,624495.0,0.00929,observed_positive_yield
REFAP,2025-06,COQUE,12957.062,624495.0,0.020748,observed_positive_yield
REFAP,2025-06,GASOLINA A,198009.401,624495.0,0.317071,observed_positive_yield
REFAP,2025-06,GLP,40121.757,624495.0,0.064247,observed_positive_yield
REFAP,2025-06,OUTROS NÃO ENERGÉTICOS,6813.074,624495.0,0.01091,observed_positive_yield
REFAP,2025-06,QUEROSENE DE AVIAÇÃO,10259.306,624495.0,0.016428,observed_positive_yield
REFAP,2025-06,ÓLEO COMBUSTÍVEL,49567.14,624495.0,0.079372,observed_positive_yield
REFAP,2025-06,ÓLEO DIESEL,317923.471,624495.0,0.509089,observed_positive_yield
REFAP,2025-07,ASFALTO,1478.855,665659.0,0.002222,observed_positive_yield
REFAP,2025-07,COQUE,9558.554,665659.0,0.01436,observed_positive_yield
REFAP,2025-07,GASOLINA A,217138.026,665659.0,0.3262,observed_positive_yield
REFAP,2025-07,GLP,64471.293,665659.0,0.096853,observed_positive_yield
REFAP,2025-07,NAFTA,33773.382,665659.0,0.050737,observed_positive_yield
REFAP,2025-07,OUTROS NÃO ENERGÉTICOS,4947.612,665659.0,0.007433,observed_positive_yield
REFAP,2025-07,QUEROSENE DE AVIAÇÃO,12833.041,665659.0,0.019279,observed_positive_yield
REFAP,2025-07,ÓLEO COMBUSTÍVEL,50826.502,665659.0,0.076355,observed_positive_yield
REFAP,2025-07,ÓLEO DIESEL,338080.816,665659.0,0.507889,observed_positive_yield
REFAP,2025-08,ASFALTO,17492.713,879252.0,0.019895,observed_positive_yield
REFAP,2025-08,COQUE,7528.814,879252.0,0.008563,observed_positive_yield
REFAP,2025-08,GASOLINA A,235375.779,879252.0,0.2677,observed_positive_yield
REFAP,2025-08,GLP,63928.35,879252.0,0.072708,observed_positive_yield
REFAP,2025-08,NAFTA,34204.497,879252.0,0.038902,observed_positive_yield
REFAP,2025-08,OUTROS NÃO ENERGÉTICOS,9264.217,879252.0,0.010536,observed_positive_yield
REFAP,2025-08,QUEROSENE DE AVIAÇÃO,16648.37,879252.0,0.018935,observed_positive_yield
REFAP,2025-08,ÓLEO COMBUSTÍVEL,53376.894,879252.0,0.060707,observed_positive_yield
REFAP,2025-08,ÓLEO DIESEL,407910.547,879252.0,0.463929,observed_positive_yield
REFAP,2025-09,ASFALTO,11383.363,872169.0,0.013052,observed_positive_yield
REFAP,2025-09,COQUE,17690.893,872169.0,0.020284,observed_positive_yield
REFAP,2025-09,GASOLINA A,231869.784,872169.0,0.265854,observed_positive_yield
REFAP,2025-09,GLP,73802.732,872169.0,0.08462,observed_positive_yield
REFAP,2025-09,NAFTA,57234.543,872169.0,0.065623,observed_positive_yield
REFAP,2025-09,OUTROS NÃO ENERGÉTICOS,1116.781,872169.0,0.00128,observed_positive_yield
REFAP,2025-09,QUEROSENE DE AVIAÇÃO,9573.682,872169.0,0.010977,observed_positive_yield
REFAP,2025-09,ÓLEO COMBUSTÍVEL,57367.116,872169.0,0.065775,observed_positive_yield
REFAP,2025-09,ÓLEO DIESEL,399373.227,872169.0,0.457908,observed_positive_yield
REFAP,2025-10,ASFALTO,11699.193,850027.0,0.013763,observed_positive_yield
REFAP,2025-10,COQUE,17283.435,850027.0,0.020333,observed_positive_yield
REFAP,2025-10,GASOLINA A,259892.853,850027.0,0.305747,observed_positive_yield
REFAP,2025-10,GLP,69852.982,850027.0,0.082177,observed_positive_yield
REFAP,2025-10,NAFTA,33380.506,850027.0,0.03927,observed_positive_yield
REFAP,2025-10,OUTROS NÃO ENERGÉTICOS,8732.107,850027.0,0.010273,observed_positive_yield
REFAP,2025-10,QUEROSENE DE AVIAÇÃO,13210.213,850027.0,0.015541,observed_positive_yield
REFAP,2025-10,ÓLEO COMBUSTÍVEL,42862.594,850027.0,0.050425,observed_positive_yield
REFAP,2025-10,ÓLEO DIESEL,409633.976,850027.0,0.481907,observed_positive_yield
REFAP,2025-11,ASFALTO,21949.76,923714.0,0.023763,observed_positive_yield
REFAP,2025-11,COQUE,16568.362,923714.0,0.017937,observed_positive_yield
REFAP,2025-11,GASOLINA A,236823.469,923714.0,0.256382,observed_positive_yield
REFAP,2025-11,GLP,73080.092,923714.0,0.079115,observed_positive_yield
REFAP,2025-11,NAFTA,49490.562,923714.0,0.053578,observed_positive_yield
REFAP,2025-11,OUTROS NÃO ENERGÉTICOS,806.132,923714.0,0.000873,observed_positive_yield
REFAP,2025-11,QUEROSENE DE AVIAÇÃO,18302.89,923714.0,0.019814,observed_positive_yield
REFAP,2025-11,ÓLEO COMBUSTÍVEL,46174.584,923714.0,0.049988,observed_positive_yield
REFAP,2025-11,ÓLEO DIESEL,405846.746,923714.0,0.439364,observed_positive_yield
REFAP,2025-12,ASFALTO,15946.532,953288.0,0.016728,observed_positive_yield
REFAP,2025-12,COQUE,19071.186,953288.0,0.020006,observed_positive_yield
REFAP,2025-12,GASOLINA A,275380.653,953288.0,0.288875,observed_positive_yield
REFAP,2025-12,GLP,69038.341,953288.0,0.072421,observed_positive_yield
REFAP,2025-12,NAFTA,29474.419,953288.0,0.030919,observed_positive_yield
REFAP,2025-12,OUTROS NÃO ENERGÉTICOS,2674.053,953288.0,0.002805,observed_positive_yield
REFAP,2025-12,QUEROSENE DE AVIAÇÃO,15451.552,953288.0,0.016209,observed_positive_yield
REFAP,2025-12,ÓLEO COMBUSTÍVEL,47946.571,953288.0,0.050296,observed_positive_yield
REFAP,2025-12,ÓLEO DIESEL,449448.707,953288.0,0.471472,observed_positive_yield
REFMAT,2025-01,ASFALTO,10033.008,1349557.0,0.007434,observed_positive_yield
REFMAT,2025-01,GASOLINA A,252235.573,1349557.0,0.186902,observed_positive_yield
REFMAT,2025-01,GLP,59316.207,1349557.0,0.043952,observed_positive_yield
REFMAT,2025-01,LUBRIFICANTE,4959.954,1349557.0,0.003675,observed_positive_yield
REFMAT,2025-01,NAFTA,86158.405,1349557.0,0.063842,observed_positive_yield
REFMAT,2025-01,OUTROS NÃO ENERGÉTICOS,16089.239,1349557.0,0.011922,observed_positive_yield
REFMAT,2025-01,PARAFINA,5864.371,1349557.0,0.004345,observed_positive_yield
REFMAT,2025-01,QUEROSENE DE AVIAÇÃO,68016.649,1349557.0,0.050399,observed_positive_yield
REFMAT,2025-01,QUEROSENE ILUMINANTE,487.7,1349557.0,0.000361,observed_positive_yield
REFMAT,2025-01,ÓLEO COMBUSTÍVEL,420922.816,1349557.0,0.311897,observed_positive_yield
REFMAT,2025-01,ÓLEO DIESEL,468331.445,1349557.0,0.347026,observed_positive_yield
REFMAT,2025-02,ASFALTO,20349.552,1174666.0,0.017324,observed_positive_yield
REFMAT,2025-02,GASOLINA A,224706.56,1174666.0,0.191294,observed_positive_yield
REFMAT,2025-02,GLP,49790.009,1174666.0,0.042387,observed_positive_yield
REFMAT,2025-02,LUBRIFICANTE,388.564,1174666.0,0.000331,observed_positive_yield
REFMAT,2025-02,NAFTA,95488.746,1174666.0,0.08129,observed_positive_yield
REFMAT,2025-02,OUTROS NÃO ENERGÉTICOS,19053.902,1174666.0,0.016221,observed_positive_yield
REFMAT,2025-02,PARAFINA,1783.358,1174666.0,0.001518,observed_positive_yield
REFMAT,2025-02,QUEROSENE DE AVIAÇÃO,52176.265,1174666.0,0.044418,observed_positive_yield
REFMAT,2025-02,QUEROSENE ILUMINANTE,188.1,1174666.0,0.00016,observed_positive_yield
REFMAT,2025-02,ÓLEO COMBUSTÍVEL,396982.97,1174666.0,0.337954,observed_positive_yield
REFMAT,2025-02,ÓLEO DIESEL,395327.417,1174666.0,0.336545,observed_positive_yield
REFMAT,2025-03,GASOLINA A,299498.524,1289924.0,0.232183,observed_positive_yield
REFMAT,2025-03,GLP,59487.754,1289924.0,0.046117,observed_positive_yield
REFMAT,2025-03,LUBRIFICANTE,5825.873,1289924.0,0.004516,observed_positive_yield
REFMAT,2025-03,NAFTA,81479.914,1289924.0,0.063166,observed_positive_yield
REFMAT,2025-03,OUTROS NÃO ENERGÉTICOS,14676.493,1289924.0,0.011378,observed_positive_yield
REFMAT,2025-03,PARAFINA,7501.963,1289924.0,0.005816,observed_positive_yield
REFMAT,2025-03,QUEROSENE DE AVIAÇÃO,64113.539,1289924.0,0.049703,observed_positive_yield
REFMAT,2025-03,QUEROSENE ILUMINANTE,237.0,1289924.0,0.000184,observed_positive_yield
REFMAT,2025-03,ÓLEO COMBUSTÍVEL,441846.297,1289924.0,0.342537,observed_positive_yield
REFMAT,2025-03,ÓLEO DIESEL,455317.928,1289924.0,0.35298,observed_positive_yield
REFMAT,2025-04,ASFALTO,9475.866,1039936.0,0.009112,observed_positive_yield
REFMAT,2025-04,GASOLINA A,340956.972,1039936.0,0.327863,observed_positive_yield
REFMAT,2025-04,GLP,75184.694,1039936.0,0.072297,observed_positive_yield
REFMAT,2025-04,LUBRIFICANTE,3826.269,1039936.0,0.003679,observed_positive_yield
REFMAT,2025-04,NAFTA,173780.733,1039936.0,0.167107,observed_positive_yield
REFMAT,2025-04,OUTROS NÃO ENERGÉTICOS,13918.29,1039936.0,0.013384,observed_positive_yield
REFMAT,2025-04,PARAFINA,7505.613,1039936.0,0.007217,observed_positive_yield
REFMAT,2025-04,QUEROSENE DE AVIAÇÃO,66436.468,1039936.0,0.063885,observed_positive_yield
REFMAT,2025-04,ÓLEO COMBUSTÍVEL,413528.192,1039936.0,0.397648,observed_positive_yield
REFMAT,2025-04,ÓLEO DIESEL,374618.32,1039936.0,0.360232,observed_positive_yield
REFMAT,2025-05,ASFALTO,11035.057,1010613.0,0.010919,observed_positive_yield
REFMAT,2025-05,GASOLINA A,277594.492,1010613.0,0.274679,observed_positive_yield
REFMAT,2025-05,GLP,52412.522,1010613.0,0.051862,observed_positive_yield
REFMAT,2025-05,LUBRIFICANTE,3501.202,1010613.0,0.003464,observed_positive_yield
REFMAT,2025-05,NAFTA,71280.2,1010613.0,0.070532,observed_positive_yield
REFMAT,2025-05,OUTROS NÃO ENERGÉTICOS,15528.917,1010613.0,0.015366,observed_positive_yield
REFMAT,2025-05,PARAFINA,10370.349,1010613.0,0.010261,observed_positive_yield
REFMAT,2025-05,QUEROSENE DE AVIAÇÃO,57117.96,1010613.0,0.056518,observed_positive_yield
REFMAT,2025-05,ÓLEO COMBUSTÍVEL,376919.881,1010613.0,0.372962,observed_positive_yield
REFMAT,2025-05,ÓLEO DIESEL,286753.705,1010613.0,0.283742,observed_positive_yield
REFMAT,2025-06,ASFALTO,5917.698,1367048.0,0.004329,observed_positive_yield
REFMAT,2025-06,GASOLINA A,299246.31,1367048.0,0.2189,observed_positive_yield
REFMAT,2025-06,GLP,58009.522,1367048.0,0.042434,observed_positive_yield
REFMAT,2025-06,LUBRIFICANTE,807.046,1367048.0,0.00059,observed_positive_yield
REFMAT,2025-06,NAFTA,51329.333,1367048.0,0.037548,observed_positive_yield
REFMAT,2025-06,OUTROS NÃO ENERGÉTICOS,18320.4,1367048.0,0.013401,observed_positive_yield
REFMAT,2025-06,PARAFINA,6223.757,1367048.0,0.004553,observed_positive_yield
REFMAT,2025-06,QUEROSENE DE AVIAÇÃO,51416.395,1367048.0,0.037611,observed_positive_yield
REFMAT,2025-06,ÓLEO COMBUSTÍVEL,323908.736,1367048.0,0.23694,observed_positive_yield
REFMAT,2025-06,ÓLEO DIESEL,423250.851,1367048.0,0.309609,observed_positive_yield
REFMAT,2025-07,ASFALTO,7679.834,1323382.0,0.005803,observed_positive_yield
REFMAT,2025-07,GASOLINA A,245592.595,1323382.0,0.18558,observed_positive_yield
REFMAT,2025-07,GLP,51830.676,1323382.0,0.039165,observed_positive_yield
REFMAT,2025-07,LUBRIFICANTE,6535.412,1323382.0,0.004938,observed_positive_yield
REFMAT,2025-07,NAFTA,73524.552,1323382.0,0.055558,observed_positive_yield
REFMAT,2025-07,OUTROS NÃO ENERGÉTICOS,3230.603,1323382.0,0.002441,observed_positive_yield
REFMAT,2025-07,PARAFINA,5629.78,1323382.0,0.004254,observed_positive_yield
REFMAT,2025-07,QUEROSENE DE AVIAÇÃO,53850.046,1323382.0,0.040691,observed_positive_yield
REFMAT,2025-07,SOLVENTE,39.138,1323382.0,3e-05,observed_positive_yield
REFMAT,2025-07,ÓLEO COMBUSTÍVEL,398628.933,1323382.0,0.30122,observed_positive_yield
REFMAT,2025-07,ÓLEO DIESEL,397166.656,1323382.0,0.300115,observed_positive_yield
REFMAT,2025-08,ASFALTO,7817.376,1394480.0,0.005606,observed_positive_yield
REFMAT,2025-08,GASOLINA A,333268.542,1394480.0,0.238991,observed_positive_yield
REFMAT,2025-08,GLP,57351.871,1394480.0,0.041128,observed_positive_yield
REFMAT,2025-08,LUBRIFICANTE,3611.134,1394480.0,0.00259,observed_positive_yield
REFMAT,2025-08,NAFTA,78172.31,1394480.0,0.056058,observed_positive_yield
REFMAT,2025-08,OUTROS NÃO ENERGÉTICOS,15201.321,1394480.0,0.010901,observed_positive_yield
REFMAT,2025-08,PARAFINA,4234.754,1394480.0,0.003037,observed_positive_yield
REFMAT,2025-08,QUEROSENE DE AVIAÇÃO,61715.053,1394480.0,0.044257,observed_positive_yield
REFMAT,2025-08,ÓLEO COMBUSTÍVEL,325871.182,1394480.0,0.233687,observed_positive_yield
REFMAT,2025-08,ÓLEO DIESEL,469219.981,1394480.0,0.336484,observed_positive_yield
REFMAT,2025-09,ASFALTO,8036.748,1316192.0,0.006106,observed_positive_yield
REFMAT,2025-09,GASOLINA A,244998.723,1316192.0,0.186142,observed_positive_yield
REFMAT,2025-09,GLP,45081.076,1316192.0,0.034251,observed_positive_yield
REFMAT,2025-09,LUBRIFICANTE,6368.05,1316192.0,0.004838,observed_positive_yield
REFMAT,2025-09,NAFTA,46566.284,1316192.0,0.03538,observed_positive_yield
REFMAT,2025-09,OUTROS NÃO ENERGÉTICOS,13707.888,1316192.0,0.010415,observed_positive_yield
REFMAT,2025-09,PARAFINA,8917.893,1316192.0,0.006776,observed_positive_yield
REFMAT,2025-09,QUEROSENE DE AVIAÇÃO,41440.174,1316192.0,0.031485,observed_positive_yield
REFMAT,2025-09,ÓLEO COMBUSTÍVEL,367384.575,1316192.0,0.279127,observed_positive_yield
REFMAT,2025-09,ÓLEO DIESEL,424482.799,1316192.0,0.322508,observed_positive_yield
REFMAT,2025-10,ASFALTO,7985.761,1405819.0,0.005681,observed_positive_yield
REFMAT,2025-10,GASOLINA A,333315.96,1405819.0,0.237097,observed_positive_yield
REFMAT,2025-10,GLP,60467.487,1405819.0,0.043012,observed_positive_yield
REFMAT,2025-10,LUBRIFICANTE,6116.079,1405819.0,0.004351,observed_positive_yield
REFMAT,2025-10,NAFTA,48305.156,1405819.0,0.034361,observed_positive_yield
REFMAT,2025-10,OUTROS NÃO ENERGÉTICOS,24544.339,1405819.0,0.017459,observed_positive_yield
REFMAT,2025-10,PARAFINA,6302.126,1405819.0,0.004483,observed_positive_yield
REFMAT,2025-10,QUEROSENE DE AVIAÇÃO,58817.612,1405819.0,0.041839,observed_positive_yield
REFMAT,2025-10,ÓLEO COMBUSTÍVEL,344396.5,1405819.0,0.244979,observed_positive_yield
REFMAT,2025-10,ÓLEO DIESEL,444670.388,1405819.0,0.316307,observed_positive_yield
REFMAT,2025-11,ASFALTO,10409.502,1374764.0,0.007572,observed_positive_yield
REFMAT,2025-11,GASOLINA A,322423.361,1374764.0,0.23453,observed_positive_yield
REFMAT,2025-11,GLP,58703.375,1374764.0,0.042701,observed_positive_yield
REFMAT,2025-11,LUBRIFICANTE,7143.323,1374764.0,0.005196,observed_positive_yield
REFMAT,2025-11,NAFTA,65629.316,1374764.0,0.047739,observed_positive_yield
REFMAT,2025-11,PARAFINA,4978.285,1374764.0,0.003621,observed_positive_yield
REFMAT,2025-11,QUEROSENE DE AVIAÇÃO,59239.637,1374764.0,0.043091,observed_positive_yield
REFMAT,2025-11,ÓLEO COMBUSTÍVEL,325167.658,1374764.0,0.236526,observed_positive_yield
REFMAT,2025-11,ÓLEO DIESEL,411591.84,1374764.0,0.299391,observed_positive_yield
REFMAT,2025-12,ASFALTO,9958.119,1162560.0,0.008566,observed_positive_yield
REFMAT,2025-12,GASOLINA A,238806.055,1162560.0,0.205414,observed_positive_yield
REFMAT,2025-12,GLP,59755.518,1162560.0,0.0514,observed_positive_yield
REFMAT,2025-12,LUBRIFICANTE,1600.228,1162560.0,0.001376,observed_positive_yield
REFMAT,2025-12,NAFTA,71123.493,1162560.0,0.061178,observed_positive_yield
REFMAT,2025-12,OUTROS NÃO ENERGÉTICOS,15684.554,1162560.0,0.013491,observed_positive_yield
REFMAT,2025-12,PARAFINA,4846.352,1162560.0,0.004169,observed_positive_yield
REFMAT,2025-12,QUEROSENE DE AVIAÇÃO,40786.778,1162560.0,0.035084,observed_positive_yield
REFMAT,2025-12,ÓLEO COMBUSTÍVEL,279919.328,1162560.0,0.240778,observed_positive_yield
REFMAT,2025-12,ÓLEO DIESEL,320165.894,1162560.0,0.275397,observed_positive_yield
REGAP,2025-01,ASFALTO,18887.156,703462.0,0.026849,observed_positive_yield
REGAP,2025-01,COQUE,32398.87,703462.0,0.046056,observed_positive_yield
REGAP,2025-01,GASOLINA A,196917.471,703462.0,0.279926,observed_positive_yield
REGAP,2025-01,GLP,50301.645,703462.0,0.071506,observed_positive_yield
REGAP,2025-01,OUTROS NÃO ENERGÉTICOS,2660.005,703462.0,0.003781,observed_positive_yield
REGAP,2025-01,QUEROSENE DE AVIAÇÃO,54183.433,703462.0,0.077024,observed_positive_yield
REGAP,2025-01,ÓLEO COMBUSTÍVEL,48214.88,703462.0,0.068539,observed_positive_yield
REGAP,2025-01,ÓLEO DIESEL,318067.186,703462.0,0.452146,observed_positive_yield
REGAP,2025-02,ASFALTO,29867.834,679075.0,0.043983,observed_positive_yield
REGAP,2025-02,COQUE,30995.48,679075.0,0.045644,observed_positive_yield
REGAP,2025-02,GASOLINA A,175682.511,679075.0,0.258709,observed_positive_yield
REGAP,2025-02,GLP,52722.531,679075.0,0.077639,observed_positive_yield
REGAP,2025-02,NAFTA,359.878,679075.0,0.00053,observed_positive_yield
REGAP,2025-02,QUEROSENE DE AVIAÇÃO,54896.42,679075.0,0.08084,observed_positive_yield
REGAP,2025-02,ÓLEO COMBUSTÍVEL,44564.733,679075.0,0.065626,observed_positive_yield
REGAP,2025-02,ÓLEO DIESEL,304601.43,679075.0,0.448553,observed_positive_yield
REGAP,2025-03,ASFALTO,28153.693,733824.0,0.038366,observed_positive_yield
REGAP,2025-03,COQUE,35306.215,733824.0,0.048113,observed_positive_yield
REGAP,2025-03,GASOLINA A,193248.323,733824.0,0.263344,observed_positive_yield
REGAP,2025-03,GLP,61126.217,733824.0,0.083298,observed_positive_yield
REGAP,2025-03,NAFTA,2401.31,733824.0,0.003272,observed_positive_yield
REGAP,2025-03,OUTROS NÃO ENERGÉTICOS,5352.405,733824.0,0.007294,observed_positive_yield
REGAP,2025-03,QUEROSENE DE AVIAÇÃO,46121.049,733824.0,0.06285,observed_positive_yield
REGAP,2025-03,ÓLEO COMBUSTÍVEL,53050.14,733824.0,0.072293,observed_positive_yield
REGAP,2025-03,ÓLEO DIESEL,348812.266,733824.0,0.475335,observed_positive_yield
REGAP,2025-04,ASFALTO,33084.568,724620.0,0.045658,observed_positive_yield
REGAP,2025-04,COQUE,37343.503,724620.0,0.051535,observed_positive_yield
REGAP,2025-04,GASOLINA A,188282.305,724620.0,0.259836,observed_positive_yield
REGAP,2025-04,GLP,55808.538,724620.0,0.077018,observed_positive_yield
REGAP,2025-04,OUTROS NÃO ENERGÉTICOS,5940.045,724620.0,0.008197,observed_positive_yield
REGAP,2025-04,QUEROSENE DE AVIAÇÃO,42593.646,724620.0,0.058781,observed_positive_yield
REGAP,2025-04,ÓLEO COMBUSTÍVEL,51828.518,724620.0,0.071525,observed_positive_yield
REGAP,2025-04,ÓLEO DIESEL,336302.736,724620.0,0.464109,observed_positive_yield
REGAP,2025-05,ASFALTO,42114.594,747558.0,0.056336,observed_positive_yield
REGAP,2025-05,COQUE,38974.011,747558.0,0.052135,observed_positive_yield
REGAP,2025-05,GASOLINA A,198037.67,747558.0,0.264913,observed_positive_yield
REGAP,2025-05,GLP,60623.254,747558.0,0.081095,observed_positive_yield
REGAP,2025-05,OUTROS NÃO ENERGÉTICOS,5127.603,747558.0,0.006859,observed_positive_yield
REGAP,2025-05,QUEROSENE DE AVIAÇÃO,56859.37,747558.0,0.07606,observed_positive_yield
REGAP,2025-05,ÓLEO COMBUSTÍVEL,49871.898,747558.0,0.066713,observed_positive_yield
REGAP,2025-05,ÓLEO DIESEL,326998.257,747558.0,0.437422,observed_positive_yield
REGAP,2025-06,ASFALTO,49283.48,733585.0,0.067182,observed_positive_yield
REGAP,2025-06,COQUE,28693.785,733585.0,0.039114,observed_positive_yield
REGAP,2025-06,GASOLINA A,212748.102,733585.0,0.290012,observed_positive_yield
REGAP,2025-06,GLP,57674.082,733585.0,0.078619,observed_positive_yield
REGAP,2025-06,NAFTA,472.955,733585.0,0.000645,observed_positive_yield
REGAP,2025-06,OUTROS NÃO ENERGÉTICOS,2951.015,733585.0,0.004023,observed_positive_yield
REGAP,2025-06,QUEROSENE DE AVIAÇÃO,49111.42,733585.0,0.066947,observed_positive_yield
REGAP,2025-06,ÓLEO COMBUSTÍVEL,43823.312,733585.0,0.059739,observed_positive_yield
REGAP,2025-06,ÓLEO DIESEL,338146.407,733585.0,0.460951,observed_positive_yield
REGAP,2025-07,ASFALTO,54951.369,739551.0,0.074304,observed_positive_yield
REGAP,2025-07,COQUE,37334.463,739551.0,0.050483,observed_positive_yield
REGAP,2025-07,GASOLINA A,178818.442,739551.0,0.241793,observed_positive_yield
REGAP,2025-07,GLP,45498.022,739551.0,0.061521,observed_positive_yield
REGAP,2025-07,NAFTA,54.123,739551.0,7.3e-05,observed_positive_yield
REGAP,2025-07,OUTROS NÃO ENERGÉTICOS,1314.232,739551.0,0.001777,observed_positive_yield
REGAP,2025-07,QUEROSENE DE AVIAÇÃO,53213.698,739551.0,0.071954,observed_positive_yield
REGAP,2025-07,ÓLEO COMBUSTÍVEL,38957.297,739551.0,0.052677,observed_positive_yield
REGAP,2025-07,ÓLEO DIESEL,335624.132,739551.0,0.453821,observed_positive_yield
REGAP,2025-08,ASFALTO,53175.708,773582.0,0.06874,observed_positive_yield
REGAP,2025-08,COQUE,39515.254,773582.0,0.051081,observed_positive_yield
REGAP,2025-08,GASOLINA A,212841.463,773582.0,0.275138,observed_positive_yield
REGAP,2025-08,GLP,55678.674,773582.0,0.071975,observed_positive_yield
REGAP,2025-08,OUTROS NÃO ENERGÉTICOS,1889.464,773582.0,0.002442,observed_positive_yield
REGAP,2025-08,QUEROSENE DE AVIAÇÃO,54310.953,773582.0,0.070207,observed_positive_yield
REGAP,2025-08,ÓLEO COMBUSTÍVEL,60205.324,773582.0,0.077827,observed_positive_yield
REGAP,2025-08,ÓLEO DIESEL,354901.845,773582.0,0.458777,observed_positive_yield
REGAP,2025-09,ASFALTO,58810.33,742545.0,0.079201,observed_positive_yield
REGAP,2025-09,COQUE,37473.446,742545.0,0.050466,observed_positive_yield
REGAP,2025-09,GASOLINA A,202305.916,742545.0,0.272449,observed_positive_yield
REGAP,2025-09,GLP,54903.884,742545.0,0.07394,observed_positive_yield
REGAP,2025-09,NAFTA,307.073,742545.0,0.000414,observed_positive_yield
REGAP,2025-09,OUTROS NÃO ENERGÉTICOS,4210.191,742545.0,0.00567,observed_positive_yield
REGAP,2025-09,QUEROSENE DE AVIAÇÃO,53953.79,742545.0,0.072661,observed_positive_yield
REGAP,2025-09,ÓLEO COMBUSTÍVEL,38379.997,742545.0,0.051687,observed_positive_yield
REGAP,2025-09,ÓLEO DIESEL,315719.418,742545.0,0.425186,observed_positive_yield
REGAP,2025-10,ASFALTO,62933.531,800267.0,0.078641,observed_positive_yield
